ItemNumber | Title | CurrentPrice | Num of Bids | Seller | Shipping | End Date | Last Update
ItemNumber=46319271 | Title=029 International Coins from Disney&#39;s Epcot | CurrentPrice=5.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/4/2017 9:33:00 AM | Last Update=12/04/2017 01:46:02
ItemNumber=46203723 | Title=Confederate States Of America Coins | CurrentPrice=15.99 | Num of Bids=3 | Seller= | Shipping=Estimate Shipping | End Date=12/4/2017 5:00:00 PM | Last Update=12/04/2017 01:46:03
ItemNumber=46215616 | Title=1921,1922,2000 Collectible Silver Dollar Coins | CurrentPrice=79.00 | Num of Bids=11 | Seller= | Shipping= | End Date=12/4/2017 6:42:00 PM | Last Update=12/04/2017 01:46:11
ItemNumber=46261155 | Title=023 Presidents of the United States Coins 36 | CurrentPrice=11.00 | Num of Bids=3 | Seller= | Shipping=Estimate Shipping | End Date=12/5/2017 11:29:50 AM | Last Update=12/04/2017 01:46:14
ItemNumber=46255394 | Title=50 America State Quarter Plush Bears &amp;Coins 11-16 | CurrentPrice=5.00 | Num of Bids=1 | Seller= | Shipping= | End Date=12/5/2017 6:30:00 PM | Last Update=12/04/2017 01:46:15
ItemNumber=46255785 | Title=50 America State Quarter Plush Bears &amp;Coins 6-10 | CurrentPrice=5.00 | Num of Bids=0 | Seller= | Shipping= | End Date=12/5/2017 6:30:00 PM | Last Update=12/04/2017 01:46:15
ItemNumber=46339339 | Title=US Proof Set of Coins 1982 | CurrentPrice=13.00 | Num of Bids=4 | Seller= | Shipping=Estimate Shipping | End Date=12/5/2017 6:30:00 PM | Last Update=12/04/2017 01:46:16
ItemNumber=46290386 | Title=Foreign Coins #4 | CurrentPrice=15.01 | Num of Bids=4 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 11:14:55 AM | Last Update=12/04/2017 01:46:21
ItemNumber=46298477 | Title=5+ LBS of Assorted Foreign Coins and Paper Money | CurrentPrice=16.00 | Num of Bids=3 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 2:55:52 PM | Last Update=12/04/2017 01:46:22
ItemNumber=46400557 | Title=International Mixed Coins | CurrentPrice=14.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/8/2017 6:00:00 PM | Last Update=12/04/2017 01:46:39
ItemNumber=46396442 | Title=Black BB Gun | CurrentPrice=7.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/5/2017 6:00:00 PM | Last Update=12/04/2017 01:46:50
ItemNumber=46287728 | Title=011 Daisy Model 880 BB Gun | CurrentPrice=51.00 | Num of Bids=8 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 10:23:23 AM | Last Update=12/04/2017 01:46:51
ItemNumber=46261155 | Title=023 Presidents of the United States Coins 36 | CurrentPrice=11.00 | Num of Bids=3 | Seller= | Shipping=Estimate Shipping | End Date=12/5/2017 11:29:50 AM | Last Update=12/04/2017 18:17:25
ItemNumber=46255394 | Title=50 America State Quarter Plush Bears &amp;Coins 11-16 | CurrentPrice=5.00 | Num of Bids=1 | Seller= | Shipping= | End Date=12/5/2017 6:30:00 PM | Last Update=12/04/2017 18:17:25
ItemNumber=46255785 | Title=50 America State Quarter Plush Bears &amp;Coins 6-10 | CurrentPrice=5.00 | Num of Bids=0 | Seller= | Shipping= | End Date=12/5/2017 6:30:00 PM | Last Update=12/04/2017 18:17:26
ItemNumber=46339339 | Title=US Proof Set of Coins 1982 | CurrentPrice=13.00 | Num of Bids=4 | Seller= | Shipping=Estimate Shipping | End Date=12/5/2017 6:30:00 PM | Last Update=12/04/2017 18:17:26
ItemNumber=46290386 | Title=Foreign Coins #4 | CurrentPrice=15.01 | Num of Bids=4 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 11:14:55 AM | Last Update=12/04/2017 18:17:30
ItemNumber=46298477 | Title=5+ LBS of Assorted Foreign Coins and Paper Money | CurrentPrice=31.00 | Num of Bids=7 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 2:55:52 PM | Last Update=12/04/2017 18:17:31
ItemNumber=46326217 | Title=Collectible US Coins - Dollar, Half Dollar &amp; Qtr | CurrentPrice=21.00 | Num of Bids=6 | Seller= | Shipping= | End Date=12/7/2017 6:15:00 PM | Last Update=12/04/2017 18:17:41
ItemNumber=46400557 | Title=International Mixed Coins | CurrentPrice=14.99 | Num of Bids=1 | Seller= | Shipping=Estimate Shipping | End Date=12/8/2017 6:00:00 PM | Last Update=12/04/2017 18:17:46
ItemNumber=46443950 | Title=10 sets of 1978 US uncirculated coins | CurrentPrice=21.00 | Num of Bids=2 | Seller= | Shipping=Estimate Shipping | End Date=12/8/2017 7:06:00 PM | Last Update=12/04/2017 18:17:48
ItemNumber=46396442 | Title=Black BB Gun | CurrentPrice=7.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/5/2017 6:00:00 PM | Last Update=12/04/2017 18:17:57
ItemNumber=46287728 | Title=011 Daisy Model 880 BB Gun | CurrentPrice=55.63 | Num of Bids=9 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 10:23:23 AM | Last Update=12/04/2017 18:17:58
ImagesForItemNum=46434622
ItemNumber=46217149 | Title=Chinese Coins Decorated W/White Swan Earrings | CurrentPrice=7.99 | Num of Bids=0 | Seller=Goodwill Industries of South Texas | Shipping= | End Date=12/4/2017 2:00:00 PM | Last Update=12/04/2017 01:46:03
ItemNumber=46444647 | Title=Lot of Military &amp; Americana Collectible Coins | CurrentPrice=7.99 | Num of Bids=1 | Seller=Goodwill of Greater Washington | Shipping=Estimate Shipping | End Date=12/11/2017 9:00:00 PM | Last Update=12/04/2017 18:17:56
ImagesForItemNum=46444647
ImagesForItemNum=46253205
ItemNumber=46292499 | Title=Random Collection of Medals, Coins &amp; Tokens | CurrentPrice=30.00 | Num of Bids=9 | Seller=Goodwill Industries of Central Florida | Shipping=Estimate Shipping | End Date=12/4/2017 6:26:00 PM | Last Update=12/04/2017 01:35:33
ItemNumber=46292499 | Title=Random Collection of Medals, Coins &amp; Tokens | CurrentPrice=30.00 | Num of Bids=9 | Seller=Goodwill Industries of Central Florida | Shipping=Estimate Shipping | End Date=12/4/2017 6:26:00 PM | Last Update=12/04/2017 01:46:08
ItemNumber=46292499 | Title=Random Collection of Medals, Coins &amp; Tokens | CurrentPrice=30.00 | Num of Bids=9 | Seller=Goodwill Industries of Central Florida | Shipping=Estimate Shipping | End Date=12/4/2017 6:26:00 PM | Last Update=12/04/2017 18:17:18
ItemNumber=46341155 | Title=1921 Morgan &amp; 1922 Peace US Silver Dollars Coins | CurrentPrice=61.00 | Num of Bids=3 | Seller=Goodwill of the Olympics and Rainier Region | Shipping=Estimate Shipping | End Date=12/6/2017 6:30:00 PM | Last Update=12/04/2017 18:17:34
ImagesForItemNum=46335453
ImagesForItemNum=46267444
ImagesForItemNum=46381117
ImagesForItemNum=46287211
ItemNumber=46283997 | Title=Walt Disney Pressed Coin Collection Book &amp; Coins | CurrentPrice=6.99 | Num of Bids=1 | Seller=Gulfstream Goodwill Industries | Shipping=Estimate Shipping | End Date=12/4/2017 5:00:00 PM | Last Update=12/04/2017 18:17:14
ImagesForItemNum=46318717
ImagesForItemNum=46193284
ItemNumber=46381117 | Title=135 Pcs of Coins from Various Countries | CurrentPrice=13.00 | Num of Bids=4 | Seller=Goodwill of Greater Washington | Shipping=Estimate Shipping | End Date=12/8/2017 9:00:00 PM | Last Update=12/04/2017 01:46:41
ItemNumber=46381117 | Title=135 Pcs of Coins from Various Countries | CurrentPrice=13.00 | Num of Bids=4 | Seller=Goodwill of Greater Washington | Shipping=Estimate Shipping | End Date=12/8/2017 9:00:00 PM | Last Update=12/04/2017 01:35:59
ImagesForItemNum=46370698
ImagesForItemNum=46285269
ImagesForItemNum=46371544
ImagesForItemNum=46432869
ImagesForItemNum=46263071
ImagesForItemNum=46381365
ImagesForItemNum=46433982
ImagesForItemNum=46370482
ImagesForItemNum=46369251
ItemNumber=46395214 | Title=5 Lbs Of Mixed International Coins | CurrentPrice=9.00 | Num of Bids=2 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 01:36:00
ItemNumber=46395214 | Title=5 Lbs Of Mixed International Coins | CurrentPrice=9.00 | Num of Bids=2 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 01:46:46
ItemNumber=46395214 | Title=5 Lbs Of Mixed International Coins | CurrentPrice=9.00 | Num of Bids=2 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 18:17:50
ImagesForItemNum=46208490
ItemNumber=46434532 | Title=62 Count of International Coins Collection | CurrentPrice=4.99 | Num of Bids=0 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/9/2017 9:00:00 PM | Last Update=12/04/2017 18:17:54
ImagesForItemNum=46254105
ImagesForItemNum=46255685
ImagesForItemNum=46370479
ImagesForItemNum=46370230
ImagesForItemNum=46264142
ItemNumber=46329762 | Title=106 Count of International Coins Collection | CurrentPrice=5.99 | Num of Bids=2 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/5/2017 9:00:00 PM | Last Update=12/04/2017 01:35:45
ItemNumber=46329762 | Title=106 Count of International Coins Collection | CurrentPrice=5.99 | Num of Bids=2 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/5/2017 9:00:00 PM | Last Update=12/04/2017 01:46:20
ItemNumber=46329762 | Title=106 Count of International Coins Collection | CurrentPrice=5.99 | Num of Bids=2 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/5/2017 9:00:00 PM | Last Update=12/04/2017 18:17:29
ItemNumber=46318878 | Title=1903 &amp; 1900-O Morgan Silver Dollars Coins | CurrentPrice=89.00 | Num of Bids=7 | Seller=Goodwill of Greater Grand Rapids | Shipping=Estimate Shipping | End Date=12/7/2017 6:49:00 PM | Last Update=12/04/2017 01:35:57
ItemNumber=46318878 | Title=1903 &amp; 1900-O Morgan Silver Dollars Coins | CurrentPrice=89.00 | Num of Bids=7 | Seller=Goodwill of Greater Grand Rapids | Shipping=Estimate Shipping | End Date=12/7/2017 6:49:00 PM | Last Update=12/04/2017 01:46:37
ItemNumber=46318878 | Title=1903 &amp; 1900-O Morgan Silver Dollars Coins | CurrentPrice=111.00 | Num of Bids=9 | Seller=Goodwill of Greater Grand Rapids | Shipping=Estimate Shipping | End Date=12/7/2017 6:49:00 PM | Last Update=12/04/2017 18:17:44
ImagesForItemNum=46419675
ImagesForItemNum=46371314
ItemNumber=46291019 | Title=Collectible Gold Tone Coins | CurrentPrice=5.00 | Num of Bids=1 | Seller=Shopgoodwill of El Paso | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 01:35:53
ItemNumber=46291019 | Title=Collectible Gold Tone Coins | CurrentPrice=5.00 | Num of Bids=1 | Seller=Shopgoodwill of El Paso | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 01:46:33
ItemNumber=46291019 | Title=Collectible Gold Tone Coins | CurrentPrice=5.00 | Num of Bids=1 | Seller=Shopgoodwill of El Paso | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 18:17:38
ImagesForItemNum=46335010
ItemNumber=46433982 | Title=100 Count of International Coins Collection | CurrentPrice=4.99 | Num of Bids=0 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/9/2017 9:00:00 PM | Last Update=12/04/2017 18:17:53
ItemNumber=46341155 | Title=1921 Morgan &amp; 1922 Peace US Silver Dollars Coins | CurrentPrice=56.00 | Num of Bids=2 | Seller=Goodwill of the Olympics and Rainier Region | Shipping=Estimate Shipping | End Date=12/6/2017 6:30:00 PM | Last Update=12/04/2017 01:35:49
ItemNumber=46341155 | Title=1921 Morgan &amp; 1922 Peace US Silver Dollars Coins | CurrentPrice=56.00 | Num of Bids=2 | Seller=Goodwill of the Olympics and Rainier Region | Shipping=Estimate Shipping | End Date=12/6/2017 6:30:00 PM | Last Update=12/04/2017 01:46:28
ImagesForItemNum=46400557
ItemNumber=46385334 | Title=Collection of Silver Cert Bills &amp; Silver US Coins | CurrentPrice=86.00 | Num of Bids=12 | Seller=Goodwill Industries Sacramento Valley | Shipping=Estimate Shipping | End Date=12/5/2017 7:13:00 PM | Last Update=12/04/2017 18:17:27
ImagesForItemNum=46358808
ItemNumber=46395238 | Title=30 1971 And Up Kennedy Half Dollar Coins -337.1g | CurrentPrice=8.00 | Num of Bids=3 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 18:17:51
ImagesForItemNum=46341155
ItemNumber=46443552 | Title=United States 24 Karat Collector Coins | CurrentPrice=4.99 | Num of Bids=0 | Seller=Goodwill Industries of the Southern Piedmont | Shipping=Estimate Shipping | End Date=12/11/2017 7:00:00 PM | Last Update=12/04/2017 18:17:55
ItemNumber=46419675 | Title=10 Susan B. Anthony One Dollar Coins - 80.8g | CurrentPrice=8.50 | Num of Bids=3 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/10/2017 7:30:00 PM | Last Update=12/04/2017 18:17:55
ImagesForItemNum=46335953
ImagesForItemNum=46436979
ItemNumber=46335953 | Title=4.5 Lbs Of Damaged Coins &amp; Bank Notes | CurrentPrice=11.00 | Num of Bids=4 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/7/2017 6:49:00 PM | Last Update=12/04/2017 01:35:57
ItemNumber=46335953 | Title=4.5 Lbs Of Damaged Coins &amp; Bank Notes | CurrentPrice=11.00 | Num of Bids=4 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/7/2017 6:49:00 PM | Last Update=12/04/2017 01:46:38
ItemNumber=46335953 | Title=4.5 Lbs Of Damaged Coins &amp; Bank Notes | CurrentPrice=11.00 | Num of Bids=4 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/7/2017 6:49:00 PM | Last Update=12/04/2017 18:17:44
ItemNumber=46357704 | Title=Roman Coins Reproduction Set IV Rebellion Roman | CurrentPrice=4.99 | Num of Bids=0 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 01:35:54
ItemNumber=46357704 | Title=Roman Coins Reproduction Set IV Rebellion Roman | CurrentPrice=4.99 | Num of Bids=0 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 01:46:34
ItemNumber=46357704 | Title=Roman Coins Reproduction Set IV Rebellion Roman | CurrentPrice=4.99 | Num of Bids=0 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 18:17:38
ItemNumber=46335586 | Title=5 Lbs Of Mixed International Coins | CurrentPrice=13.50 | Num of Bids=4 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/7/2017 6:37:00 PM | Last Update=12/04/2017 01:35:56
ItemNumber=46395093 | Title=5 Lbs Of Mixed International Coins | CurrentPrice=5.00 | Num of Bids=1 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 01:36:00
ItemNumber=46395222 | Title=5 Lbs Of Mixed International Coins | CurrentPrice=5.00 | Num of Bids=1 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 01:36:00
ItemNumber=46335586 | Title=5 Lbs Of Mixed International Coins | CurrentPrice=13.50 | Num of Bids=4 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/7/2017 6:37:00 PM | Last Update=12/04/2017 01:46:37
ItemNumber=46395093 | Title=5 Lbs Of Mixed International Coins | CurrentPrice=5.00 | Num of Bids=1 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 01:46:45
ItemNumber=46395222 | Title=5 Lbs Of Mixed International Coins | CurrentPrice=5.00 | Num of Bids=1 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 01:46:46
ItemNumber=46335586 | Title=5 Lbs Of Mixed International Coins | CurrentPrice=16.00 | Num of Bids=5 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/7/2017 6:37:00 PM | Last Update=12/04/2017 18:17:43
ItemNumber=46395093 | Title=5 Lbs Of Mixed International Coins | CurrentPrice=5.00 | Num of Bids=1 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 18:17:50
ItemNumber=46395222 | Title=5 Lbs Of Mixed International Coins | CurrentPrice=5.00 | Num of Bids=1 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 18:17:50
ItemNumber=46288696 | Title=3.4 Lbs of Assorted Asian Coins | CurrentPrice=13.00 | Num of Bids=2 | Seller=Goodwill Central Coast | Shipping=Estimate Shipping | End Date=12/6/2017 6:15:00 PM | Last Update=12/04/2017 18:17:33
ItemNumber=46357702 | Title=100+ Old International Coins Collection | CurrentPrice=4.99 | Num of Bids=1 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 18:17:38
ImagesForItemNum=46295064
ItemNumber=46365381 | Title=Lot of Gold Plated/Silver Plated Famous US Coins | CurrentPrice=46.00 | Num of Bids=16 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:46:00 PM | Last Update=12/04/2017 18:17:36
ItemNumber=46383627 | Title=Assorted Coins 1939 Nickel, 1971 Dollar +More | CurrentPrice=21.00 | Num of Bids=4 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:46:00 PM | Last Update=12/04/2017 18:17:36
ImagesForItemNum=46288757
ItemNumber=46369509 | Title=96 Count of International Coins Collection | CurrentPrice=4.99 | Num of Bids=1 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 18:17:39
ItemNumber=46369977 | Title=70 Count of International Coins Collection | CurrentPrice=4.99 | Num of Bids=0 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 01:35:55
ItemNumber=46357702 | Title=100+ Old International Coins Collection | CurrentPrice=4.99 | Num of Bids=1 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 01:35:53
ItemNumber=46369509 | Title=96 Count of International Coins Collection | CurrentPrice=4.99 | Num of Bids=1 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 01:35:54
ItemNumber=46357702 | Title=100+ Old International Coins Collection | CurrentPrice=4.99 | Num of Bids=1 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 01:46:34
ItemNumber=46369509 | Title=96 Count of International Coins Collection | CurrentPrice=4.99 | Num of Bids=1 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 01:46:35
ItemNumber=46369977 | Title=70 Count of International Coins Collection | CurrentPrice=4.99 | Num of Bids=0 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 01:46:35
ItemNumber=46369977 | Title=70 Count of International Coins Collection | CurrentPrice=4.99 | Num of Bids=0 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 18:17:40
ImagesForItemNum=46422125
ItemNumber=46385334 | Title=Collection of Silver Cert Bills &amp; Silver US Coins | CurrentPrice=86.00 | Num of Bids=12 | Seller=Goodwill Industries Sacramento Valley | Shipping=Estimate Shipping | End Date=12/5/2017 7:13:00 PM | Last Update=12/04/2017 01:46:16
ItemNumber=46385334 | Title=Collection of Silver Cert Bills &amp; Silver US Coins | CurrentPrice=86.00 | Num of Bids=12 | Seller=Goodwill Industries Sacramento Valley | Shipping=Estimate Shipping | End Date=12/5/2017 7:13:00 PM | Last Update=12/04/2017 01:35:42
ItemNumber=46323350 | Title=1970 A Guide book of United States Coins | CurrentPrice=4.99 | Num of Bids=0 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/5/2017 9:00:00 PM | Last Update=12/04/2017 18:17:28
ItemNumber=46325908 | Title=53 Count of International Coins Collection | CurrentPrice=7.00 | Num of Bids=2 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/5/2017 9:00:00 PM | Last Update=12/04/2017 18:17:28
ImagesForItemNum=46434532
ImagesForItemNum=46379558
ItemNumber=46395325 | Title=30 Great Britain 1 Pound Coins | CurrentPrice=16.50 | Num of Bids=3 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 01:46:47
ItemNumber=46395876 | Title=8 Slab Sets Of Uncirculated Mixed Coins | CurrentPrice=31.00 | Num of Bids=4 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 01:36:01
ItemNumber=46395885 | Title=8 Slab Sets Of Uncirculated Mixed Coins | CurrentPrice=26.00 | Num of Bids=4 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 01:36:02
ItemNumber=46395260 | Title=4 Lbs Of Canadian 1 Cent To 2 Dollar Coins | CurrentPrice=5.00 | Num of Bids=1 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 01:36:01
ItemNumber=46395238 | Title=30 1971 And Up Kennedy Half Dollar Coins -337.1g | CurrentPrice=7.00 | Num of Bids=2 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 01:36:01
ItemNumber=46395325 | Title=30 Great Britain 1 Pound Coins | CurrentPrice=16.50 | Num of Bids=3 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 01:36:01
ItemNumber=46395238 | Title=30 1971 And Up Kennedy Half Dollar Coins -337.1g | CurrentPrice=7.00 | Num of Bids=2 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 01:46:46
ItemNumber=46395260 | Title=4 Lbs Of Canadian 1 Cent To 2 Dollar Coins | CurrentPrice=5.00 | Num of Bids=1 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 01:46:47
ItemNumber=46395876 | Title=8 Slab Sets Of Uncirculated Mixed Coins | CurrentPrice=31.00 | Num of Bids=4 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 01:46:47
ItemNumber=46395885 | Title=8 Slab Sets Of Uncirculated Mixed Coins | CurrentPrice=26.00 | Num of Bids=4 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 01:46:48
ItemNumber=46395260 | Title=4 Lbs Of Canadian 1 Cent To 2 Dollar Coins | CurrentPrice=5.00 | Num of Bids=1 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 18:17:51
ItemNumber=46395876 | Title=8 Slab Sets Of Uncirculated Mixed Coins | CurrentPrice=33.01 | Num of Bids=5 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 18:17:51
ItemNumber=46395885 | Title=8 Slab Sets Of Uncirculated Mixed Coins | CurrentPrice=31.00 | Num of Bids=5 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 18:17:52
ImagesForItemNum=46369509
ImagesForItemNum=46379320
ImagesForItemNum=46365381
ItemNumber=46370230 | Title=American Mint GoldPlated GreatestPresidents Coins | CurrentPrice=12.99 | Num of Bids=3 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:09:00 PM | Last Update=12/04/2017 01:46:25
ItemNumber=46370230 | Title=American Mint GoldPlated GreatestPresidents Coins | CurrentPrice=12.99 | Num of Bids=3 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:09:00 PM | Last Update=12/04/2017 01:35:47
ImagesForItemNum=46369977
ItemNumber=46323350 | Title=1970 A Guide book of United States Coins | CurrentPrice=4.99 | Num of Bids=0 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/5/2017 9:00:00 PM | Last Update=12/04/2017 01:35:43
ItemNumber=46323350 | Title=1970 A Guide book of United States Coins | CurrentPrice=4.99 | Num of Bids=0 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/5/2017 9:00:00 PM | Last Update=12/04/2017 01:46:18
ItemNumber=46433871 | Title=100 Count of International Coins Collection | CurrentPrice=4.99 | Num of Bids=0 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/9/2017 9:00:00 PM | Last Update=12/04/2017 18:17:53
ItemNumber=46434224 | Title=60 Counts of International Coins Collection | CurrentPrice=4.99 | Num of Bids=0 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/9/2017 9:00:00 PM | Last Update=12/04/2017 18:17:54
ImagesForItemNum=46332489
ImagesForItemNum=46371609
ImagesForItemNum=46422331
ImagesForItemNum=46371842
ImagesForItemNum=46381865
ItemNumber=46419675 | Title=10 Susan B. Anthony One Dollar Coins - 80.8g | CurrentPrice=8.50 | Num of Bids=3 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/10/2017 7:30:00 PM | Last Update=12/04/2017 01:46:49
